"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"79","RT @lrfesq1: @zachschrader734 @sixers @russwest44 @Lakers zero chance philly takes that cancer. He hasn't won anywhere. Not a coincidence W…",FALSE,0,NA,2021-11-20 06:05:03,FALSE,NA,"1461938621028528129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chib1Uju",1,TRUE,FALSE,NA,NA
"80","@Lakers fans a quick breakdown of this beating yall took !! @KingJames at this point your stealing money!!… https://t.co/7w3Sa9v6Gn",FALSE,0,"Lakers",2021-11-20 06:03:42,TRUE,NA,"1461938281311088640","20346956","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ticketdadon",0,FALSE,FALSE,NA,NA
"81","@jamestsang8888 @russwest44 https://t.co/T3Kx1po3Zv",FALSE,0,"jamestsang8888",2021-11-20 06:02:44,FALSE,"1461936078676377601","1461938037970067460","1409933360","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FWI_Warrior",0,FALSE,FALSE,NA,NA
"82","@VinoUncorked @russwest44 Lmao!!! You really hope so??? Mans ass

He’s been making the same errors since his rookie… https://t.co/gUFPZ9gDy6",FALSE,1,"VinoUncorked",2021-11-20 06:01:58,TRUE,"1461928430858117125","1461937846328168449","286469676","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrasiGianluca",0,FALSE,FALSE,NA,NA
"83","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 05:59:15,FALSE,NA,"1461937160467234816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RMS_78",45,TRUE,FALSE,NA,NA
"84","They keep disrespecting you. What are you going to do? @russwest44",FALSE,0,NA,2021-11-20 05:58:31,FALSE,NA,"1461936976861487104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","damn_damola",0,FALSE,FALSE,NA,NA
"85","@nuwe_bryant @Lakers @russwest44 😂😂😂😂 that's very sad man",FALSE,0,"nuwe_bryant",2021-11-20 05:58:15,FALSE,"1461931539986587648","1461936910671265794","1311064544794628097","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Weps_ug",0,FALSE,FALSE,NA,NA
"86","Bro u sure you're playing for your hometown?😏 @russwest44 https://t.co/c2BtI5YI0b",FALSE,0,NA,2021-11-20 05:57:33,FALSE,NA,"1461936734027989000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frzonltn",0,FALSE,FALSE,NA,NA
"87","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 05:57:23,FALSE,NA,"1461936691061657601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","craigcortemegli",45,TRUE,FALSE,NA,NA
"88","For those who thinking “trade Westbrook”, @russwest44 will shut ur mouth up in playoff. Please be careful",FALSE,0,NA,2021-11-20 05:54:57,FALSE,NA,"1461936078676377601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamestsang8888",0,FALSE,FALSE,NA,NA
"89","@Lakers @russwest44 @94feetofgame I'm heart'brick'n for tonight's loss.",FALSE,0,"Lakers",2021-11-20 05:53:05,FALSE,"1461833992093585410","1461935609044295682","20346956","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrballist",0,FALSE,FALSE,NA,NA
"90","@zachschrader734 @sixers @russwest44 @Lakers zero chance philly takes that cancer. He hasn't won anywhere. Not a co… https://t.co/ReEIrUR8YR",FALSE,0,"zachschrader734",2021-11-20 05:50:57,TRUE,"1461927519297454081","1461935073918287877","415086936","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lrfesq1",1,FALSE,FALSE,NA,NA
"91","16 games in and people already dissing @russwest44 like he doesn't have 60 sum more games to play to figure it out… https://t.co/2GD0tQZUoF",FALSE,0,NA,2021-11-20 05:50:19,TRUE,NA,"1461934913150541827",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just_Po2",0,FALSE,FALSE,NA,NA
"92","@russwest44 are you happy? https://t.co/YyEJlAFnPs",FALSE,0,"russwest44",2021-11-20 05:50:06,FALSE,NA,"1461934858423394304","35982046","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yung__ly",0,FALSE,FALSE,NA,NA
"93","@russwest44 https://t.co/rfEgl4fWT2",FALSE,0,"russwest44",2021-11-20 05:49:42,FALSE,NA,"1461934756459728901","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shaivonte",0,FALSE,FALSE,NA,NA
"94","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 05:48:42,FALSE,NA,"1461934505695006721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tyjameswish",45,TRUE,FALSE,NA,NA
"95","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn Wardell S… https://t.co/cy8QwnpEpx",FALSE,0,"kirkgoldsberry",2021-11-20 05:47:20,TRUE,"1461739922747015179","1461934163976617988","50756605","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SignalCaller",0,FALSE,FALSE,NA,NA
"96","@MatthewASoprano @_Titinn_ @LegionHoops @russwest44 He's great player it's just currently on November 21, 2021 he's… https://t.co/asI0OXfXL2",FALSE,0,"MatthewASoprano",2021-11-20 05:45:37,TRUE,"1461929683323392005","1461933730570846208","1353932312577241093","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ConsistentAgony",0,FALSE,FALSE,NA,NA
"97","@andyaguilar120 @russwest44 Ahorita ya se va 👀",FALSE,0,"andyaguilar120",2021-11-20 05:44:36,FALSE,"1461917935920943113","1461933473095168003","1214360257","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carloscv_16",0,FALSE,FALSE,NA,NA
"98","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 05:44:20,FALSE,NA,"1461933405801639942",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThegreatRreal",45,TRUE,FALSE,NA,NA
"99","باشا رقم 1 ده مش انتَ باشا انت 9 وصاحبك 6 🙂😉 @russwest44 https://t.co/UpSHZACcHw",FALSE,0,NA,2021-11-20 05:43:51,FALSE,NA,"1461933284313686016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BSMA30_",0,FALSE,FALSE,NA,NA
"100","You mean to tell me @KingJames @AntDavis23 @carmeloanthony @russwest44 on the same team and losing like this ! This… https://t.co/yTOT39LeOr",FALSE,0,NA,2021-11-20 05:43:36,TRUE,NA,"1461933225400483840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harlemshome",0,FALSE,FALSE,NA,NA
"101","@russwest44 you should be embarrassed. https://t.co/nw3t2Tnlkf",FALSE,0,"russwest44",2021-11-20 05:42:39,FALSE,NA,"1461932983225659397","35982046","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eyeof__TygerV4",0,FALSE,FALSE,NA,NA
"102","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn Where's the center",FALSE,0,"kirkgoldsberry",2021-11-20 05:40:36,FALSE,"1461739922747015179","1461932467191881728","50756605","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ditenpa",0,FALSE,FALSE,NA,NA
"103","@KingJames  @russwest44 @ShannonSharpe  what is going on guys I thought u all be winning more games by now holla at me...",FALSE,0,"KingJames",2021-11-20 05:40:24,FALSE,NA,"1461932416197705729","23083404","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","XKnight112",0,FALSE,FALSE,NA,NA
"104","@russwest44 we gotta do some ab this 😂💯 https://t.co/BCddXjF1yL",FALSE,0,"russwest44",2021-11-20 05:39:50,FALSE,NA,"1461932276128927752","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AaronCapone_",0,FALSE,FALSE,NA,NA
"105","@SpectrumSN @russwest44 You Westbrick is still the cancer for the team.",FALSE,1,"SpectrumSN",2021-11-20 05:39:36,FALSE,"1461907900209643521","1461932215638528007","435497565","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sekou258",0,FALSE,FALSE,NA,NA
"106","@MBarber41 @jtmforfun @ElReyNino @kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler… https://t.co/gDHRmCJJXb",FALSE,0,"MBarber41",2021-11-20 05:38:56,TRUE,"1461802774631432192","1461932047623147522","55417345","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaintXavier_",0,FALSE,FALSE,NA,NA
"107","@russwest44 @KingJames @AntDavis23 RETIRE IMMEDIATELY https://t.co/Qll9Si6u75",FALSE,0,"russwest44",2021-11-20 05:38:44,FALSE,NA,"1461931996524027908","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thesourj",0,FALSE,FALSE,NA,NA
"108","They will try to eat u alive if u let em lol... When ur ppl chime in it hurts lol ... @russwest44 could've been Bla… https://t.co/Sc2cl9Nca1",FALSE,0,NA,2021-11-20 05:37:55,TRUE,NA,"1461931793611988995",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NicholasDashon",0,FALSE,FALSE,NA,NA
"109","@Weps_ug @Lakers @russwest44 should step up for these guys.. should be the one carrying the team in Bron's absence… https://t.co/R0MkD42YCx",FALSE,2,"Weps_ug",2021-11-20 05:36:55,TRUE,"1461930241455235073","1461931539986587648","1249505295925047297","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nuwe_bryant",0,FALSE,FALSE,NA,NA
"110","RT @AaronCapone_: @russwest44 I know you see this shit you gotta come harder they joking on you 😂💯",FALSE,0,NA,2021-11-20 05:36:36,FALSE,NA,"1461931463780323334",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fades_Lol",1,TRUE,FALSE,NA,NA
"111","@russwest44 I know you see this shit you gotta come harder they joking on you 😂💯 https://t.co/Wyo9l463H1",FALSE,1,"russwest44",2021-11-20 05:36:17,FALSE,NA,"1461931383652339712","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AaronCapone_",1,FALSE,FALSE,NA,NA
"112","@Home_Brodie @russwest44 @Showtime @SHOsports @religionofsport @whynotraywest @DBeverly7_ @ninawestbrook 😭",FALSE,1,"Home_Brodie",2021-11-20 05:36:17,FALSE,"1448313794359398407","1461931383182536710","1394719535689871373","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gezzy403",0,FALSE,FALSE,NA,NA
"113","lock tf in @russwest44 we got you 🔒 https://t.co/cW44Jb3jwR",FALSE,0,NA,2021-11-20 05:35:46,FALSE,NA,"1461931249958895617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wari0world",0,FALSE,FALSE,NA,NA
"114","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 05:35:13,FALSE,NA,"1461931114419810312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Trolls4Sale",45,TRUE,FALSE,NA,NA
"115","@killakell14 @kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn Exactly",FALSE,0,"killakell14",2021-11-20 05:32:49,FALSE,"1461903266573336578","1461930508678414339","1346228675914723328","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KCEgamer",0,FALSE,FALSE,NA,NA
"116","RT @_alboogie: @russwest44 go see @LethalShooter__ right now! Dayum!",FALSE,0,NA,2021-11-20 05:31:28,FALSE,NA,"1461930170609123335",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","classified_sb",2,TRUE,FALSE,NA,NA
"117","@lakurnashun @KingJames @AntDavis23 @russwest44 @carmeloanthony @DwightHoward @AhmadMonk @Thortontucker @24Bazemore… https://t.co/fe9UPvmQRl",FALSE,0,"lakurnashun",2021-11-20 05:30:29,TRUE,"1461923143153561600","1461929921564008451","952636504337199107","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DMANMoveover",0,FALSE,FALSE,NA,NA
"118","@russwest44 go see @LethalShooter__ right now! Dayum!",FALSE,4,"russwest44",2021-11-20 05:30:12,FALSE,NA,"1461929851204501505","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_alboogie",2,FALSE,FALSE,NA,NA
"119","@_Titinn_ @ConsistentAgony @LegionHoops @russwest44 Russ can never do well in their eyes",FALSE,1,"_Titinn_",2021-11-20 05:29:32,FALSE,"1461928894592954368","1461929683323392005","1340535220114604034","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MatthewASoprano",0,FALSE,FALSE,NA,NA
"120","@Lakers this may be the most overhyped team of all time. I’m a LeBron can always have been always will be. But this… https://t.co/VIH8gW8CcS",FALSE,0,"Lakers",2021-11-20 05:29:08,TRUE,NA,"1461929584073580547","20346956","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JackFro43417339",0,FALSE,FALSE,NA,NA
"121","@gamblers_dream @russwest44 Regardless of what you think about his basketball IQ it was NEVER a good fit for him to… https://t.co/KPoZR2HYq1",FALSE,0,"gamblers_dream",2021-11-20 05:28:50,TRUE,"1461916881342935042","1461929505841299461","1191759347287838720","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reason331",0,FALSE,FALSE,NA,NA
"122","Someone will get fired for that. @KingJames @russwest44 can use that as some motivation for their team moving forwa… https://t.co/fzGx6uTZAN",FALSE,0,NA,2021-11-20 05:27:38,TRUE,NA,"1461929203071209475",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Travis_dts",0,FALSE,FALSE,NA,NA
"123","@thetony90 @kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44… https://t.co/V3Xj6WJP7j",FALSE,0,"thetony90",2021-11-20 05:27:00,TRUE,"1461745197994422282","1461929046099460097","304238708","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yibo_w0805",0,FALSE,FALSE,NA,NA
"124","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 05:26:46,FALSE,NA,"1461928986242543621",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shawn227_",45,TRUE,FALSE,NA,NA
"125","While everyone hates on you @russwest44 

I hope you see this bullshit and it lights a fire in you to figure this o… https://t.co/L1UgxjBHrW",FALSE,11,NA,2021-11-20 05:24:33,TRUE,NA,"1461928430858117125",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VinoUncorked",1,FALSE,FALSE,NA,NA
"126","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn I like th… https://t.co/jLbBOCtHQE",FALSE,0,"kirkgoldsberry",2021-11-20 05:24:28,TRUE,"1461739922747015179","1461928410171592704","50756605","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ColoradoMade303",0,FALSE,FALSE,NA,NA
"127","@russwest44 lods galingan mo naman https://t.co/kZOTj8mmMw",FALSE,0,"russwest44",2021-11-20 05:23:38,FALSE,NA,"1461928197193297923","35982046","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","whatdahekki",0,FALSE,FALSE,NA,NA
"128","On a crazy CBB run. And then I take the lakers with the cancer @russwest44. Awful.",FALSE,0,NA,2021-11-20 05:22:50,FALSE,NA,"1461927995661295617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","notyourneighor2",0,FALSE,FALSE,NA,NA
"129","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 05:22:38,FALSE,NA,"1461927947095449601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jmeltoon",45,TRUE,FALSE,NA,NA
"130","IF the @sixers would accept @russwest44 for Ben Simmons then if I were the @Lakers I would do that trade in a heart… https://t.co/l9QgXn9CwQ",FALSE,0,NA,2021-11-20 05:20:56,TRUE,NA,"1461927519297454081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zachschrader734",0,FALSE,FALSE,NA,NA
"131","He can just leave LA. Bye @russwest44 https://t.co/bruKmuPTHG",FALSE,0,NA,2021-11-20 05:20:37,FALSE,NA,"1461927439555248128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eugineprince",0,FALSE,FALSE,NA,NA
"132","@SpectrumSN @russwest44 If the Lakers were 4th or 5th seed, I wouldn't be mad, but they're the 7th. If LA wants to… https://t.co/knDSwFVAub",FALSE,0,"SpectrumSN",2021-11-20 05:18:58,TRUE,"1461907900209643521","1461927025669808134","435497565","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","theR5archives",0,FALSE,FALSE,NA,NA
"133","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 05:17:57,FALSE,NA,"1461926770253389832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRealTjayy",45,TRUE,FALSE,NA,NA
"134","@ThunderFilmRoom @russwest44 Ok @russwest44 I’ll take that u are the “Real” 
Governor of Oklahoma, that’s wayyyy be… https://t.co/XHrVbDYYPq",FALSE,0,"ThunderFilmRoom",2021-11-20 05:15:03,TRUE,"1460822360920047620","1461926036753502209","320963580","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AmberlyRTaylor",0,FALSE,FALSE,NA,NA
"135","@JakeLepack @mcten @russwest44 He sucks bro",FALSE,44,"JakeLepack",2021-11-20 05:12:02,FALSE,"1461925103361536003","1461925281292333058","1429261340011634689","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Patsandbball",0,FALSE,FALSE,NA,NA
"136","@mcten Hopefully Russ sees this for motivation @russwest44",FALSE,61,"mcten",2021-11-20 05:11:20,FALSE,"1461924678906355716","1461925103361536003","22494516","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JakeLepack",0,FALSE,FALSE,NA,NA
"137","russwest44 RUSS, I almost never tweet 
the#SUCCESS of theLAKERS IS VERYIMPORTANT TO ME I could be wrong but I feel… https://t.co/hcUUOANRvK",FALSE,0,NA,2021-11-20 05:09:04,TRUE,NA,"1461924531170418688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cblandrum",0,FALSE,FALSE,NA,NA
"138","@ConsistentAgony @LegionHoops @russwest44 I've seen good Westbrook before, get him motivated and you'll see it too",FALSE,0,"ConsistentAgony",2021-11-20 05:08:45,FALSE,"1461924263808671745","1461924453659590656","1453201029974138887","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MatthewASoprano",0,FALSE,FALSE,NA,NA
"139","@MatthewASoprano @LegionHoops @russwest44 Russ getting 10 assists with very few turnovers?

Russ getting 5 steals?… https://t.co/ygBW4s74in",FALSE,4,"MatthewASoprano",2021-11-20 05:08:00,TRUE,"1461923123255824388","1461924263808671745","1353932312577241093","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ConsistentAgony",0,FALSE,FALSE,NA,NA
"140","@SpectrumSN @russwest44 The warriors are winning everything right now. The Celtics just won against the Lakers. Wtf he talking about",FALSE,1,"SpectrumSN",2021-11-20 05:05:45,FALSE,"1461907900209643521","1461923699032997893","435497565","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","creek123",0,FALSE,FALSE,NA,NA
"141","Lakers needs to get rid of @russwest44 , otherwise they wont be in playoff this season !! And James might retire th… https://t.co/PYmaoCTCmT",FALSE,0,NA,2021-11-20 05:04:19,TRUE,NA,"1461923335504154635",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lovebrar79",0,FALSE,FALSE,NA,NA
"142","@Kd_sniper__ @russwest44 Bro honestly I didn't like the trade but slowly as off season went by I had some hope but… https://t.co/dqzEt3oGFo",FALSE,1,"Kd_sniper__",2021-11-20 05:03:59,TRUE,"1461900258594721800","1461923253870477319","1318993068369059841","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yashrajs7",0,FALSE,FALSE,NA,NA
"143","@KingJames @AntDavis23 @russwest44 @carmeloanthony @DwightHoward @AhmadMonk @Thortontucker @24Bazemore @DeAndre… https://t.co/Aujvnboyz1",FALSE,2,"KingJames",2021-11-20 05:03:33,TRUE,NA,"1461923143153561600","23083404","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lakurnashun",0,FALSE,FALSE,NA,NA
"144","@ConsistentAgony @LegionHoops @russwest44 To put up 20, 10 and 10 with very few turnovers along with 5 steals",FALSE,0,"ConsistentAgony",2021-11-20 05:03:28,FALSE,"1461922637408575490","1461923123255824388","1453201029974138887","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MatthewASoprano",0,FALSE,FALSE,NA,NA
"145","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 05:03:11,FALSE,NA,"1461923052950888458",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","creek123",45,TRUE,FALSE,NA,NA
"146","@MatthewASoprano @LegionHoops @russwest44 To what put up an 8 points,8rebounds,8assists,8turnovers,-17 and a partridge in a pear tree",FALSE,15,"MatthewASoprano",2021-11-20 05:01:32,FALSE,"1461898885740347392","1461922637408575490","1353932312577241093","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ConsistentAgony",0,FALSE,FALSE,NA,NA
"147","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 05:00:49,FALSE,NA,"1461922455681789953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LALFastBreak",45,TRUE,FALSE,NA,NA
"148","RT @JenC1008: @SpectrumSN @russwest44 Very true…. however, ball is still ball, defense is still defense, a good shot is still a good shot.…",FALSE,0,NA,2021-11-20 05:00:49,FALSE,NA,"1461922455052820483",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AntdoggII",1,TRUE,FALSE,NA,NA
"149","Yall need to SNAP TF OUT OF IT!! How tf u have @KingJames @AntDavis23 &amp; @russwest44 on the court at the same damn t… https://t.co/0ZnXvxLeYw",FALSE,0,NA,2021-11-20 05:00:12,TRUE,NA,"1461922300773777416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iPuSHx3x",0,FALSE,FALSE,NA,NA
"150","RT @JeremyD90001797: @russwest44 is so trash... he makes lebron trash",FALSE,0,NA,2021-11-20 04:57:02,FALSE,NA,"1461921503973453833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","creek123",1,TRUE,FALSE,NA,NA
"151","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 04:56:59,FALSE,NA,"1461921490367135744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YounginGotBands",45,TRUE,FALSE,NA,NA
"152","RT @diego59134411: @russwest44 you fucking suck at basketball",FALSE,0,NA,2021-11-20 04:55:49,FALSE,NA,"1461921198216990720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","creek123",1,TRUE,FALSE,NA,NA
"153","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 04:54:40,FALSE,NA,"1461920910730952705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BaurPower18",45,TRUE,FALSE,NA,NA
"154","@russwest44 Ratio",FALSE,2,"russwest44",2021-11-20 04:54:04,FALSE,"7797584198","1461920756896522242","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrolledByLamb",0,FALSE,FALSE,NA,NA
"155","@russwest44 play defense woe",FALSE,0,"russwest44",2021-11-20 04:53:40,FALSE,NA,"1461920657315438596","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","og_dmarc",0,FALSE,FALSE,NA,NA
"156","@YBsGoat @russwest44 💀",FALSE,1,"YBsGoat",2021-11-20 04:52:43,FALSE,"1461918650995298313","1461920418126835716","1418321334577270785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ARodsburner",0,FALSE,FALSE,NA,NA
"157","RT @russwest44: https://t.co/6n88x15OC4",FALSE,0,NA,2021-11-20 04:52:36,FALSE,NA,"1461920389337161729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FB_99999",869,TRUE,FALSE,NA,NA
"158","RT @russwest44: I am not just an athlete—I am an inner-city kid with a commitment to my community.  Through my clothing line @honorthegift,…",FALSE,0,NA,2021-11-20 04:51:06,FALSE,NA,"1461920011170234371",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","smlkam",218,TRUE,FALSE,NA,NA
"159","@russwest44 Ratio",FALSE,1,"russwest44",2021-11-20 04:48:17,FALSE,"7797584198","1461919301976346627","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cast4ReaI",0,FALSE,FALSE,NA,NA
"160","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 04:48:10,FALSE,NA,"1461919274738409476",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","16deshawn",45,TRUE,FALSE,NA,NA
